SID,Year,OS_ID,OS_Name,Site_ID,Material,total,legal,sublegal,spat,non_spat,Collection.Method,Sample.Method,Latitude,Longitude,Deployment.Year,Deployment.Month,Material_Age,Oyster.Cover,Mussel_Cover,Sedimentation,Boring_Sponge,Sample_Depth,OS.Depth,Relief,S.DO,B.DO,S.Sal,B.Sal,S.Temp,B.Temp
2023-6-5-OS-08-4,2023,8,Neuse River,4,Marl,936,144,684,108,828,Extraction,Census,35.00788333,-76.53288333,2008,3,15.25,60,20,2,1,11,13,2,NA,NA,20.6,21.6,21.6,20.7
2023-7-10-OS-15-1,2023,15,Swan Island,1,Marl,3428,80,1960,1388,2040,Extraction,Subsample,35.0919,-76.44711667,2019,6,4.08,72,12,2,2,8,12,4,7.54,7.4,21,21,28.7,28.7
2023-7-10-OS-15-2,2023,15,Swan Island,2,Marl,2380,68,1760,552,1828,Extraction,Subsample,35.09228333,-76.45683333,2017,5,6.17,76,8,2,2,8,9,1,7.54,7.4,21,21,28.7,28.7
2023-7-10-OS-15-3,2023,15,Swan Island,3,Marl,1188,48,684,456,732,Extraction,Census,35.09208333,-76.45376667,2017,5,6.17,44,0,2,1,10,12,2,7.54,7.4,21,21,28.7,28.7
2023-7-10-OS-15-4,2023,15,Swan Island,4,Marl,3040,60,2024,956,2084,Extraction,Subsample,35.0927,-76.45356667,2017,6,6.08,72,16,2,2,10,13,3,7.54,7.4,21,21,28.7,28.7
2023-7-10-OS-15-5,2023,15,Swan Island,5,Marl,2732,156,1856,720,2012,Extraction,Subsample,35.09243333,-76.44948333,2019,5,4.17,80,4,2,3,7,12,5,7.54,7.4,21,21,28.7,28.7
2023-7-10-OS-15-6,2023,15,Swan Island,6,Marl,1264,84,864,316,948,Extraction,Census,35.09286667,-76.45436667,2017,6,6.08,80,0,2,1,12,13,1,7.54,7.4,21,21,28.7,28.7
2023-7-10-OS-15-7,2023,15,Swan Island,7,Marl,1936,220,1068,648,1288,Extraction,Subsample,35.09183333,-76.4476,2019,6,4.08,64,0,2,1,10,12,2,7.54,7.4,21,21,28.7,28.7
2023-7-10-OS-15-8,2023,15,Swan Island,8,Marl,1752,100,1152,500,1252,Extraction,Subsample,35.09285,-76.45585,2017,6,6.08,80,8,2,2,10,11,1,7.54,7.4,21,21,28.7,28.7
2023-7-11-OS-15-10,2023,15,Swan Island,10,Granite,636,140,376,120,516,Extraction,Census,35.09278333,-76.45101667,2018,6,5.08,88,0,3,1,13,14,1,8.5,5.1,21,21.2,28.7,28.7
2023-7-11-OS-15-11,2023,15,Swan Island,11,Granite,4444,224,2740,1480,2964,Extraction,Subsample,35.09241667,-76.45113333,2018,6,5.08,84,4,2,3,8,13,5,8.5,5.1,21,21.2,28.7,28.7
2023-7-11-OS-15-12,2023,15,Swan Island,12,Granite,2896,240,1724,932,1964,Extraction,Subsample,35.09271667,-76.45006667,2018,6,5.08,100,0,3,1,11,14,3,8.5,5.1,21,21.2,28.7,28.7
2023-7-11-OS-15-13,2023,15,Swan Island,13,Granite,2956,316,1368,1272,1684,Extraction,Subsample,35.09305,-76.45186667,2018,5,5.17,100,0,3,2,11,14,3,8.5,5.1,21,21.2,28.7,28.7
2023-7-11-OS-15-14,2023,15,Swan Island,14,Granite,3344,248,1788,1308,2036,Extraction,Subsample,35.09215,-76.45013333,2018,6,5.08,88,12,2,3,10,14,4,8.5,5.1,21,21.2,28.7,28.7
2023-7-11-OS-15-15,2023,15,Swan Island,15,Granite,2788,56,1620,1112,1676,Extraction,Subsample,35.09195,-76.4512,2018,5,5.17,96,0,2,2,10,14,4,8.5,5.1,21,21.2,28.7,28.7
2023-7-11-OS-15-9,2023,15,Swan Island,9,Granite,3540,260,1848,1432,2108,Extraction,Subsample,35.09198333,-76.44996667,2018,6,5.08,88,12,2,3,8,14,6,8.5,5.1,21,21.2,28.7,28.7
2023-7-17-OS-16-2,2023,16,Cedar Island,2,Marl,2312,352,1396,564,1748,Extraction,Subsample,35.05423333,-76.3797,2021,6,2.08,100,0,2,1,10,13,3,7.85,7.1,23.2,23.4,28.9,29.3
2023-7-17-OS-16-3,2023,16,Cedar Island,3,Marl,3228,4,2156,1068,2160,Extraction,Subsample,35.05468333,-76.3781,2022,7,1,64,8,2,3,11,12,1,7.85,7.1,23.2,23.4,28.9,29.3
2023-7-17-OS-16-4,2023,16,Cedar Island,4,Marl,2540,596,1396,548,1992,Extraction,Subsample,35.05433333,-76.3801,2021,6,2.08,92,0,3,1,12,13,1,7.85,7.1,23.2,23.4,28.9,29.3
2023-7-17-OS-16-5,2023,16,Cedar Island,5,Marl,1388,208,692,488,900,Extraction,Census,35.05366667,-76.37995,2021,6,2.08,88,0,2,1,12,13,1,7.85,7.1,23.2,23.4,28.9,29.3
2023-7-17-OS-16-7,2023,16,Cedar Island,7,Marl,2344,392,1132,820,1524,Extraction,Subsample,35.05398333,-76.38026667,2021,6,2.08,100,0,2,"2,3",9,13,4,7.85,7.1,23.2,23.4,28.9,29.3
2023-7-18-OS-16-1,2023,16,Cedar Island,1,Marl,1716,8,1020,688,1028,Extraction,Subsample,35.056,-76.37953333,2022,7,1,88,0,3,1,12,13,1,7.85,7.1,23.2,23.4,28.9,29.3
2023-7-18-OS-16-6,2023,16,Cedar Island,6,Marl,1708,44,1144,520,1188,Extraction,Subsample,35.05488333,-76.38106667,2022,6,1.08,88,0,3,1,11,13,2,7.85,7.1,23.2,23.4,28.9,29.3
2023-7-18-OS-16-8,2023,16,Cedar Island,8,Marl,2312,156,1644,512,1800,Extraction,Subsample,35.05468333,-76.3781,2022,6,1.08,100,0,3,1,11,13,2,7.85,7.1,23.2,23.4,28.9,29.3
2023-7-25-OS-09-1,2023,9,West Bluff,1,Marl,1700,232,892,576,1124,Extraction,Subsample,35.30438333,-76.17033333,2005,11,17.67,56,12,2,4,7,10,3,5.8,4.8,24.1,24.3,29.1,29.1
2023-7-25-OS-09-2,2023,9,West Bluff,2,Marl,336,24,252,60,276,Extraction,Census,35.30453333,-76.17033333,2008,7,15,24,0,2,4,12,12,0,5.8,4.8,24.1,24.3,29.1,29.1
2023-7-25-OS-09-3,2023,9,West Bluff,3,Marl,432,28,312,92,340,Extraction,Census,35.30438333,-76.17093333,2009,3,14.33,44,8,2,4,10,12,2,5.8,4.8,24.1,24.3,29.1,29.1
2023-7-25-OS-09-4,2023,9,West Bluff,4,Marl,780,36,544,200,580,Extraction,Census,35.30495,-76.16951667,2006,5,17.17,48,12,2,4,7,10,3,5.8,4.8,24.1,24.3,29.1,29.1
2023-7-31-OS-10-1,2023,10,Gibbs Shoal,1,Marl,76,20,52,4,72,Extraction,Census,35.4544,-75.93515,2011,3,12.33,NA,NA,3,1,10,14,4,7.9,6.5,25.6,25,28.6,28.7
2023-7-31-OS-10-2,2023,10,Gibbs Shoal,2,Marl,264,40,220,4,260,Extraction,Census,35.45426667,-75.93543333,2011,4,12.25,NA,NA,NA,3,10,14,4,7.9,6.5,25.6,25,28.6,28.7
2023-7-31-OS-10-3,2023,10,Gibbs Shoal,3,Marl,168,56,96,16,152,Extraction,Census,35.45435,-75.93311667,2011,3,12.33,56,0,3,3,9,14,5,7.9,6.5,25.6,25,28.6,28.7
2023-7-31-OS-10-4,2023,10,Gibbs Shoal,4,Marl,260,48,212,0,260,Extraction,Census,35.45486667,-75.9328,2010,7,13,36,0,3,1,7,14,7,7.9,6.5,25.6,25,28.6,28.7
2023-7-31-OS-10-5,2023,10,Gibbs Shoal,5,Marl,204,24,144,36,168,Extraction,Census,35.4552,-75.93346667,2010,1,13.5,44,NA,3,1,12,14,2,7.9,6.5,25.6,25,28.6,28.7
2023-8-1-OS-01-1,2023,1,Croatan Sound,1,Marl,308,12,176,120,188,Extraction,Census,35.80438333,-75.64035,1998,8,25,32,12,4,1,9,9,0,9.8,5.4,15.1,24.2,28.3,27.3
2023-8-1-OS-01-2,2023,1,Croatan Sound,2,Marl,124,36,60,28,96,Extraction,Census,35.80338333,-75.63993333,1996,6,27.17,32,12,2,1,9,9,0,9.8,5.4,15.1,24.2,28.3,27.3
2023-8-1-OS-01-3,2023,1,Croatan Sound,3,Marl,116,24,40,52,64,Extraction,Census,35.8039,-75.6406,1996,6,27.17,12,12,4,1,7,9,2,9.8,5.4,15.1,24.2,28.3,27.3
2023-8-1-OS-01-4,2023,1,Croatan Sound,4,Marl,592,24,408,160,432,Extraction,Census,35.80413333,-75.64043333,1998,8,25,52,12,4,1,9,9,0,9.8,5.4,15.1,24.2,28.3,27.3
2023-8-1-OS-13-5,2023,13,Pea Island,5,Crushed Concrete,1112,176,640,296,816,Extraction,Census,35.66528333,-75.61603333,2015,7,8.08,92,4,2,1,12,13,1,9.3,7,21.4,24.7,28,28
2023-8-1-OS-13-6,2023,13,Pea Island,6,Crushed Concrete,1532,284,816,432,1100,Extraction,Census,35.66726667,-75.61596667,2015,4,8.33,88,0,2,2,9,15,6,9.3,7,21.4,24.7,28,28
2023-8-1-OS-13-7,2023,13,Pea Island,7,Crushed Concrete,1056,168,636,252,804,Extraction,Census,35.6662,-75.61611667,2015,6,8.17,96,0,2,1,12,15,3,9.3,7,21.4,24.7,28,28
2023-8-1-OS-13-8,2023,13,Pea Island,8,Crushed Concrete,1204,192,724,288,916,Extraction,Census,35.6662,-75.61611667,2015,4,8.33,92,0,2,2,13,14,1,9.3,7,21.4,24.7,28,28
2023-8-24-OS-05-1,2023,5,Crab Hole,1,Marl,892,8,448,436,456,Extraction,Census,35.726,-75.67696667,2008,4,15.33,36,48,2,2,8,12,4,8.15,5.53,16.9,33.9,28,28
2023-8-24-OS-05-2,2023,5,Crab Hole,2,Marl,932,12,456,464,468,Extraction,Census,35.72751667,-75.67878333,2009,11,13.75,60,36,2,2,8,12,4,8.15,5.53,16.9,33.9,28,28
2023-8-24-OS-05-3,2023,5,Crab Hole,3,Marl,1372,16,752,604,768,Extraction,Census,35.72601667,-75.67551667,2008,5,15.25,60,28,2,2,8,11,3,8.15,5.53,16.9,33.9,28,28
2023-8-24-OS-05-4,2023,5,Crab Hole,4,Marl,508,12,300,196,312,Extraction,Census,35.72655,-75.00941667,2006,5,17.25,44,44,2,2,8,12,4,8.15,5.53,16.9,33.9,28,28
2023-8-24-OS-05-5,2023,5,Crab Hole,5,Marl,1480,20,592,868,612,Extraction,Census,35.72656667,-75.6764,2006,4,17.33,48,36,2,2,9,12,3,8.15,5.53,16.9,33.9,28,28
2023-8-24-OS-05-6,2023,5,Crab Hole,6,Marl,488,36,220,232,256,Extraction,Census,35.72521667,-75.67738333,2009,10,13.83,24,36,3,2,7,12,5,8.15,5.53,16.9,33.9,28,28
2023-8-24-OS-05-7,2023,5,Crab Hole,7,Marl,1044,64,632,348,696,Extraction,Census,35.72781667,-75.67656667,2009,11,13.75,72,28,2,2,9,10,1,8.15,5.53,16.9,33.9,28,28
2023-8-24-OS-05-8,2023,5,Crab Hole,8,Marl,776,32,548,196,580,Extraction,Census,35.72555,-75.67825,2009,9,13.92,60,28,2,2,8,12,4,8.15,5.53,16.9,33.9,28,28
